instance,model_name,solution,total_runtime,gurobi_runtime,mipgap,objval,objbound,coverage_9min,coverage_15min,survival_rate,response_time_mean,response_time_median,response_time_90th_percentile,busy_fraction,service_rate
Toronto-57,MLP-Median,"[1, 1, 2, 2, 1, 2, 1, 1, 2, 0, 1, 2, 1, 1, 1, 2, 2, 1, 2, 0, 1, 2, 1, 1, 2, 1, 1, 0, 1, 1, 2, 0, 0, 1, 2, 2, 1, 3, 3, 0, 2, 2, 2, 0, 0, 0]",600.1726208999753,600.114000082016,285.00504993615505,0.015208136665998018,-4.3191876132626374,0.895659722341543,0.9958408014346787,0.09934827299123228,4.301066641338626,3.995664893337016,6.762456899872049,0.38610959644525106,24.193835039103565
Simcoe-14,Best-coverage_15min,"[0, 1, 1, 1, 0, 1, 1, 1, 1, 2, 1, 0, 0, 0, 2, 2, 0]",,,,,,0.4703082813799217,0.7310550526957346,0.0521489151351617,10.409518226889588,7.402269961151433,21.69344810577182,0.288004162638955,19.623811724051468
Simcoe-14,Best-survival_rate,"[0, 1, 1, 1, 0, 1, 1, 1, 1, 2, 1, 0, 0, 0, 2, 2, 0]",,,,,,0.4703082813799217,0.7310550526957346,0.0521489151351617,10.409518226889588,7.402269961151433,21.69344810577182,0.288004162638955,19.623811724051468
Simcoe-14,Best-response_time_mean,"[1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 3, 0]",,,,,,0.4487304911220101,0.7279043374410563,0.0510197833785112,10.283990171083484,7.741631587625671,20.30371052099189,0.2875667202554786,19.377337143021244
Simcoe-14,MEXCLP,"[0, 2, 1, 1, 1, 1, 2, 0, 0, 2, 1, 0, 0, 0, 1, 2, 0]",0.33396299998275936,0.014999866485595703,0.0,0.7055759021004577,0.7055759021004577,0.46426311152785493,0.7257366850497489,0.0512313651522797,10.740175760963115,7.444922293254786,22.726706853996948,0.2878262516519687,19.594404136968457
Simcoe-14,pMQ,"[0, 2, 1, 1, 0, 1, 2, 0, 0, 2, 1, 0, 0, 0, 2, 2, 0]",1.7466092000249773,1.0939998626708984,0.0,8.005102823655097,8.00510282365509,0.4883418885324671,0.7472754566895566,0.05375680698095081,10.233585488556532,7.106411655261854,21.272262512110906,0.28188845707646487,19.96648807243215
Simcoe-14,Linear-Coverage,"[0, 2, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 3, 3, 0]",0.043906399980187416,0.014999866485595703,0.0,0.7509423135437162,0.7509423135437162,0.45451732581265497,0.6971791537313119,0.050694717815930955,11.254684771945119,7.677540713421331,24.715553362184146,0.2953531060654623,19.15194316196942
Simcoe-14,Linear-Survival,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 3, 3, 0]",0.031151700066402555,0.016000032424926758,0.0,0.763064253604548,0.763064253604548,0.4733619875673698,0.7178205510953131,0.052258143027137084,10.80734562780371,7.3666405751748245,23.35629266024189,0.29170181729414013,19.353983551195512
Simcoe-14,Linear-Median,"[1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 3, 3, 1]",0.03023690008558333,0.0,0.0,0.3706290574914559,0.3706290574914559,0.4364058869170315,0.6765551283993343,0.0487911978276133,11.818456652822437,8.024463012127262,26.234303306931984,0.2998662993232596,18.675091290072782
Simcoe-14,DT-Coverage,"[1, 2, 0, 1, 0, 1, 1, 0, 0, 2, 1, 0, 0, 0, 1, 4, 0]",6.566673000110313,0.25,0.0,0.9415692420445234,0.9415692420445234,0.47821626694722347,0.7323604920243402,0.05268165364544719,10.465331859834198,7.248110977028136,22.427730329045993,0.2894308479153681,19.55271408786201
